X	Y	mean	nr_fire	nr_100km2	gridsize
-15.5	-16.5	0	0	0	1188157.257
-15.5	-15.5	0	0	0	1194118.639
-15.5	-14.5	0	0	0	1199716.282
-15.5	-13.5	0	0	0	1204948.479
-15.5	-12.5	0	0	0	1209813.637
-15.5	-11.5	0	0	0	1214310.274
-15.5	-10.5	0	0	0	1218437.02
-15.5	-9.5	0	0	0	1222192.619
-15.5	-8.5	0	0	0	1225575.926
-15.5	-7.5	0	0	0	1228585.91
-15.5	-6.5	0	0	0	1231221.655
-15.5	-5.5	0	0	0	1233482.358
-15.5	-4.5	0	0	0	1235367.33
-15.5	-3.5	0	0	0	1236875.997
-15.5	-2.5	0	0	0	1238007.9
-15.5	-1.5	0	0	0	1238762.693
-15.5	-0.5	0	0	0	1239140.147
-15.5	0.5	0	0	0	1239140.147
-15.5	1.5	0	0	0	1238762.693
-15.5	2.5	0	0	0	1238007.9
-15.5	3.5	0	0	0	1236875.997
-15.5	4.5	0	0	0	1235367.33
-15.5	5.5	0	0	0	1233482.358
-15.5	6.5	0	0	0	1231221.655
-15.5	7.5	0	0	0	1228585.91
-15.5	8.5	0	0	0	1225575.926
-15.5	9.5	0	0	0	1222192.619
-15.5	10.5	67.54673375	8	0.065657887	1218437.02
-15.5	11.5	170.7028627	719	5.921056713	1214310.274
-15.5	12.5	568.4291947	2483	20.52382221	1209813.637
-15.5	13.5	626.1776902	3587	29.76890766	1204948.479
-15.5	14.5	793.7227085	983	8.193603895	1199716.282
-15.5	15.5	1929.017862	219	1.833988624	1194118.639
-15.5	16.5	719.2469977	261	2.19667892	1188157.257
-15.5	17.5	0	0	0	1181833.95
-14.5	-35.5	0	0	0	1008841.594
-14.5	-34.5	0	0	0	1021246.691
-14.5	-33.5	0	0	0	1033340.707
-14.5	-32.5	0	0	0	1045119.957
-14.5	-31.5	0	0	0	1056580.854
-14.5	-30.5	0	0	0	1067719.906
-14.5	-29.5	0	0	0	1078533.72
-14.5	-28.5	0	0	0	1089019.002
-14.5	-27.5	0	0	0	1099172.558
-14.5	-26.5	0	0	0	1108991.296
-14.5	-25.5	0	0	0	1118472.224
-14.5	-24.5	0	0	0	1127612.455
-14.5	-23.5	0	0	0	1136409.204
-14.5	-22.5	0	0	0	1144859.792
-14.5	-21.5	0	0	0	1152961.644
-14.5	-20.5	0	0	0	1160712.293
-14.5	-19.5	0	0	0	1168109.378
-14.5	-18.5	0	0	0	1175150.645
-14.5	-17.5	0	0	0	1181833.95
-14.5	-16.5	0	0	0	1188157.257
-14.5	-15.5	0	0	0	1194118.639
-14.5	-14.5	0	0	0	1199716.282
-14.5	-13.5	0	0	0	1204948.479
-14.5	-12.5	0	0	0	1209813.637
-14.5	-11.5	0	0	0	1214310.274
-14.5	-10.5	0	0	0	1218437.02
-14.5	-9.5	0	0	0	1222192.619
-14.5	-8.5	0	0	0	1225575.926
-14.5	-7.5	0	0	0	1228585.91
-14.5	-6.5	0	0	0	1231221.655
-14.5	-5.5	0	0	0	1233482.358
-14.5	-4.5	0	0	0	1235367.33
-14.5	-3.5	0	0	0	1236875.997
-14.5	-2.5	0	0	0	1238007.9
-14.5	-1.5	0	0	0	1238762.693
-14.5	-0.5	0	0	0	1239140.147
-14.5	0.5	0	0	0	1239140.147
-14.5	1.5	0	0	0	1238762.693
-14.5	2.5	0	0	0	1238007.9
-14.5	3.5	0	0	0	1236875.997
-14.5	4.5	0	0	0	1235367.33
-14.5	5.5	0	0	0	1233482.358
-14.5	6.5	0	0	0	1231221.655
-14.5	7.5	0	0	0	1228585.91
-14.5	8.5	0	0	0	1225575.926
-14.5	9.5	0	0	0	1222192.619
-14.5	10.5	113.549955	569	4.669917201	1218437.02
-14.5	11.5	119.5696784	2644	21.77367726	1214310.274
-14.5	12.5	481.5833505	3464	28.63250912	1209813.637
-14.5	13.5	437.9599799	4704	39.03901355	1204948.479
-14.5	14.5	1124.019629	2288	19.0711757	1199716.282
-14.5	15.5	2332.438489	174	1.457141646	1194118.639
-14.5	16.5	732.6592529	70	0.589147603	1188157.257
-14.5	17.5	84.9812	3	0.025384277	1181833.95
-13.5	-35.5	0	0	0	1008841.594
-13.5	-34.5	0	0	0	1021246.691
-13.5	-33.5	0	0	0	1033340.707
-13.5	-32.5	0	0	0	1045119.957
-13.5	-31.5	0	0	0	1056580.854
-13.5	-30.5	0	0	0	1067719.906
-13.5	-29.5	0	0	0	1078533.72
-13.5	-28.5	0	0	0	1089019.002
-13.5	-27.5	0	0	0	1099172.558
-13.5	-26.5	0	0	0	1108991.296
-13.5	-25.5	0	0	0	1118472.224
-13.5	-24.5	0	0	0	1127612.455
-13.5	-23.5	0	0	0	1136409.204
-13.5	-22.5	0	0	0	1144859.792
-13.5	-21.5	0	0	0	1152961.644
-13.5	-20.5	0	0	0	1160712.293
-13.5	-19.5	0	0	0	1168109.378
-13.5	-18.5	0	0	0	1175150.645
-13.5	-17.5	0	0	0	1181833.95
-13.5	-16.5	0	0	0	1188157.257
-13.5	-15.5	0	0	0	1194118.639
-13.5	-14.5	0	0	0	1199716.282
-13.5	-13.5	0	0	0	1204948.479
-13.5	-12.5	0	0	0	1209813.637
-13.5	-11.5	0	0	0	1214310.274
-13.5	-10.5	0	0	0	1218437.02
-13.5	-9.5	0	0	0	1222192.619
-13.5	-8.5	0	0	0	1225575.926
-13.5	-7.5	0	0	0	1228585.91
-13.5	-6.5	0	0	0	1231221.655
-13.5	-5.5	0	0	0	1233482.358
-13.5	-4.5	0	0	0	1235367.33
-13.5	-3.5	0	0	0	1236875.997
-13.5	-2.5	0	0	0	1238007.9
-13.5	-1.5	0	0	0	1238762.693
-13.5	-0.5	0	0	0	1239140.147
-13.5	0.5	0	0	0	1239140.147
-13.5	1.5	0	0	0	1238762.693
-13.5	2.5	0	0	0	1238007.9
-13.5	3.5	0	0	0	1236875.997
-13.5	4.5	0	0	0	1235367.33
-13.5	5.5	0	0	0	1233482.358
-13.5	6.5	0	0	0	1231221.655
-13.5	7.5	0	0	0	1228585.91
-13.5	8.5	27.76625091	11	0.089753721	1225575.926
-13.5	9.5	70.78801881	463	3.788273574	1222192.619
-13.5	10.5	75.10729326	2063	16.93152757	1218437.02
-13.5	11.5	122.5240785	3465	28.53471698	1214310.274
-13.5	12.5	429.5575964	3925	32.44301337	1209813.637
-13.5	13.5	481.5651451	5025	41.70302787	1204948.479
-13.5	14.5	1177.980603	2180	18.17096286	1199716.282
-13.5	15.5	2542.085492	221	1.850737378	1194118.639
-13.5	16.5	351.0532762	21	0.176744281	1188157.257
-13.5	17.5	0	0	0	1181833.95
-12.5	-35.5	0	0	0	1008841.594
-12.5	-34.5	0	0	0	1021246.691
-12.5	-33.5	0	0	0	1033340.707
-12.5	-32.5	0	0	0	1045119.957
-12.5	-31.5	0	0	0	1056580.854
-12.5	-30.5	0	0	0	1067719.906
-12.5	-29.5	0	0	0	1078533.72
-12.5	-28.5	0	0	0	1089019.002
-12.5	-27.5	0	0	0	1099172.558
-12.5	-26.5	0	0	0	1108991.296
-12.5	-25.5	0	0	0	1118472.224
-12.5	-24.5	0	0	0	1127612.455
-12.5	-23.5	0	0	0	1136409.204
-12.5	-22.5	0	0	0	1144859.792
-12.5	-21.5	0	0	0	1152961.644
-12.5	-20.5	0	0	0	1160712.293
-12.5	-19.5	0	0	0	1168109.378
-12.5	-18.5	0	0	0	1175150.645
-12.5	-17.5	0	0	0	1181833.95
-12.5	-16.5	0	0	0	1188157.257
-12.5	-15.5	0	0	0	1194118.639
-12.5	-14.5	0	0	0	1199716.282
-12.5	-13.5	0	0	0	1204948.479
-12.5	-12.5	0	0	0	1209813.637
-12.5	-11.5	0	0	0	1214310.274
-12.5	-10.5	0	0	0	1218437.02
-12.5	-9.5	0	0	0	1222192.619
-12.5	-8.5	0	0	0	1225575.926
-12.5	-7.5	0	0	0	1228585.91
-12.5	-6.5	0	0	0	1231221.655
-12.5	-5.5	0	0	0	1233482.358
-12.5	-4.5	0	0	0	1235367.33
-12.5	-3.5	0	0	0	1236875.997
-12.5	-2.5	0	0	0	1238007.9
-12.5	-1.5	0	0	0	1238762.693
-12.5	-0.5	0	0	0	1239140.147
-12.5	0.5	0	0	0	1239140.147
-12.5	1.5	0	0	0	1238762.693
-12.5	2.5	0	0	0	1238007.9
-12.5	3.5	0	0	0	1236875.997
-12.5	4.5	0	0	0	1235367.33
-12.5	5.5	0	0	0	1233482.358
-12.5	6.5	0	0	0	1231221.655
-12.5	7.5	123.6880716	189	1.53835396	1228585.91
-12.5	8.5	203.6142356	1592	12.98981129	1225575.926
-12.5	9.5	142.4709819	2484	20.32412863	1222192.619
-12.5	10.5	104.8499478	1919	15.7496856	1218437.02
-12.5	11.5	259.184009	3630	29.89351303	1214310.274
-12.5	12.5	349.8042541	6940	57.36420708	1209813.637
-12.5	13.5	908.4616278	5633	46.74888676	1204948.479
-12.5	14.5	1305.150431	2233	18.61273398	1199716.282
-12.5	15.5	1187.44055	85	0.711822069	1194118.639
-12.5	16.5	506.8521429	21	0.176744281	1188157.257
-12.5	17.5	0	0	0	1181833.95
-11.5	-35.5	0	0	0	1008841.594
-11.5	-34.5	0	0	0	1021246.691
-11.5	-33.5	0	0	0	1033340.707
-11.5	-32.5	0	0	0	1045119.957
-11.5	-31.5	0	0	0	1056580.854
-11.5	-30.5	0	0	0	1067719.906
-11.5	-29.5	0	0	0	1078533.72
-11.5	-28.5	0	0	0	1089019.002
-11.5	-27.5	0	0	0	1099172.558
-11.5	-26.5	0	0	0	1108991.296
-11.5	-25.5	0	0	0	1118472.224
-11.5	-24.5	0	0	0	1127612.455
-11.5	-23.5	0	0	0	1136409.204
-11.5	-22.5	0	0	0	1144859.792
-11.5	-21.5	0	0	0	1152961.644
-11.5	-20.5	0	0	0	1160712.293
-11.5	-19.5	0	0	0	1168109.378
-11.5	-18.5	0	0	0	1175150.645
-11.5	-17.5	0	0	0	1181833.95
-11.5	-16.5	0	0	0	1188157.257
-11.5	-15.5	0	0	0	1194118.639
-11.5	-14.5	0	0	0	1199716.282
-11.5	-13.5	0	0	0	1204948.479
-11.5	-12.5	0	0	0	1209813.637
-11.5	-11.5	0	0	0	1214310.274
-11.5	-10.5	0	0	0	1218437.02
-11.5	-9.5	0	0	0	1222192.619
-11.5	-8.5	0	0	0	1225575.926
-11.5	-7.5	0	0	0	1228585.91
-11.5	-6.5	0	0	0	1231221.655
-11.5	-5.5	0	0	0	1233482.358
-11.5	-4.5	0	0	0	1235367.33
-11.5	-3.5	0	0	0	1236875.997
-11.5	-2.5	0	0	0	1238007.9
-11.5	-1.5	0	0	0	1238762.693
-11.5	-0.5	0	0	0	1239140.147
-11.5	0.5	0	0	0	1239140.147
-11.5	1.5	0	0	0	1238762.693
-11.5	2.5	0	0	0	1238007.9
-11.5	3.5	0	0	0	1236875.997
-11.5	4.5	0	0	0	1235367.33
-11.5	5.5	0	0	0	1233482.358
-11.5	6.5	23.49452	2	0.016244029	1231221.655
-11.5	7.5	94.93703	98	0.797665016	1228585.91
-11.5	8.5	119.8497758	593	4.838541519	1225575.926
-11.5	9.5	184.1621892	1511	12.36302672	1222192.619
-11.5	10.5	194.3547409	4274	35.07772604	1218437.02
-11.5	11.5	306.9734401	8852	72.89734913	1214310.274
-11.5	12.5	411.2089379	9205	76.08609887	1209813.637
-11.5	13.5	661.8150671	6524	54.14339379	1204948.479
-11.5	14.5	617.7656089	3452	28.77346963	1199716.282
-11.5	15.5	1474.655906	517	4.329553052	1194118.639
-11.5	16.5	950.727	32	0.269324619	1188157.257
-11.5	17.5	0	0	0	1181833.95
-10.5	-35.5	0	0	0	1008841.594
-10.5	-34.5	0	0	0	1021246.691
-10.5	-33.5	0	0	0	1033340.707
-10.5	-32.5	0	0	0	1045119.957
-10.5	-31.5	0	0	0	1056580.854
-10.5	-30.5	0	0	0	1067719.906
-10.5	-29.5	0	0	0	1078533.72
-10.5	-28.5	0	0	0	1089019.002
-10.5	-27.5	0	0	0	1099172.558
-10.5	-26.5	0	0	0	1108991.296
-10.5	-25.5	0	0	0	1118472.224
-10.5	-24.5	0	0	0	1127612.455
-10.5	-23.5	0	0	0	1136409.204
-10.5	-22.5	0	0	0	1144859.792
-10.5	-21.5	0	0	0	1152961.644
-10.5	-20.5	0	0	0	1160712.293
-10.5	-19.5	0	0	0	1168109.378
-10.5	-18.5	0	0	0	1175150.645
-10.5	-17.5	0	0	0	1181833.95
-10.5	-16.5	0	0	0	1188157.257
-10.5	-15.5	0	0	0	1194118.639
-10.5	-14.5	0	0	0	1199716.282
-10.5	-13.5	0	0	0	1204948.479
-10.5	-12.5	0	0	0	1209813.637
-10.5	-11.5	0	0	0	1214310.274
-10.5	-10.5	0	0	0	1218437.02
-10.5	-9.5	0	0	0	1222192.619
-10.5	-8.5	0	0	0	1225575.926
-10.5	-7.5	0	0	0	1228585.91
-10.5	-6.5	0	0	0	1231221.655
-10.5	-5.5	0	0	0	1233482.358
-10.5	-4.5	0	0	0	1235367.33
-10.5	-3.5	0	0	0	1236875.997
-10.5	-2.5	0	0	0	1238007.9
-10.5	-1.5	0	0	0	1238762.693
-10.5	-0.5	0	0	0	1239140.147
-10.5	0.5	0	0	0	1239140.147
-10.5	1.5	0	0	0	1238762.693
-10.5	2.5	0	0	0	1238007.9
-10.5	3.5	0	0	0	1236875.997
-10.5	4.5	0	0	0	1235367.33
-10.5	5.5	23.49452	1	0.008107129	1233482.358
-10.5	6.5	28.193424	5	0.040610072	1231221.655
-10.5	7.5	23.49452	4	0.032557756	1228585.91
-10.5	8.5	228.7194492	1468	11.97804207	1225575.926
-10.5	9.5	216.8477475	4240	34.69174936	1222192.619
-10.5	10.5	189.1198956	3533	28.99616427	1218437.02
-10.5	11.5	230.790098	9228	75.99375709	1214310.274
-10.5	12.5	428.4637072	8832	73.00297938	1209813.637
-10.5	13.5	619.5725282	6559	54.43386265	1204948.479
-10.5	14.5	784.9803806	3852	32.10759126	1199716.282
-10.5	15.5	1594.24863	605	5.066498252	1194118.639
-10.5	16.5	685.3791877	73	0.614396786	1188157.257
-10.5	17.5	0	0	0	1181833.95
-9.5	-35.5	0	0	0	1008841.594
-9.5	-34.5	0	0	0	1021246.691
-9.5	-33.5	0	0	0	1033340.707
-9.5	-32.5	0	0	0	1045119.957
-9.5	-31.5	0	0	0	1056580.854
-9.5	-30.5	0	0	0	1067719.906
-9.5	-29.5	0	0	0	1078533.72
-9.5	-28.5	0	0	0	1089019.002
-9.5	-27.5	0	0	0	1099172.558
-9.5	-26.5	0	0	0	1108991.296
-9.5	-25.5	0	0	0	1118472.224
-9.5	-24.5	0	0	0	1127612.455
-9.5	-23.5	0	0	0	1136409.204
-9.5	-22.5	0	0	0	1144859.792
-9.5	-21.5	0	0	0	1152961.644
-9.5	-20.5	0	0	0	1160712.293
-9.5	-19.5	0	0	0	1168109.378
-9.5	-18.5	0	0	0	1175150.645
-9.5	-17.5	0	0	0	1181833.95
-9.5	-16.5	0	0	0	1188157.257
-9.5	-15.5	0	0	0	1194118.639
-9.5	-14.5	0	0	0	1199716.282
-9.5	-13.5	0	0	0	1204948.479
-9.5	-12.5	0	0	0	1209813.637
-9.5	-11.5	0	0	0	1214310.274
-9.5	-10.5	0	0	0	1218437.02
-9.5	-9.5	0	0	0	1222192.619
-9.5	-8.5	0	0	0	1225575.926
-9.5	-7.5	0	0	0	1228585.91
-9.5	-6.5	0	0	0	1231221.655
-9.5	-5.5	0	0	0	1233482.358
-9.5	-4.5	0	0	0	1235367.33
-9.5	-3.5	0	0	0	1236875.997
-9.5	-2.5	0	0	0	1238007.9
-9.5	-1.5	0	0	0	1238762.693
-9.5	-0.5	0	0	0	1239140.147
-9.5	0.5	0	0	0	1239140.147
-9.5	1.5	0	0	0	1238762.693
-9.5	2.5	0	0	0	1238007.9
-9.5	3.5	0	0	0	1236875.997
-9.5	4.5	0	0	0	1235367.33
-9.5	5.5	23.49452	7	0.0567499	1233482.358
-9.5	6.5	0	0	0	1231221.655
-9.5	7.5	27.76625	11	0.089533828	1228585.91
-9.5	8.5	208.8953353	2271	18.53006372	1225575.926
-9.5	9.5	280.8548528	4767	39.00367198	1222192.619
-9.5	10.5	217.4257386	5037	41.339847	1218437.02
-9.5	11.5	245.379275	6271	51.64248491	1214310.274
-9.5	12.5	267.7323382	9428	77.92935797	1209813.637
-9.5	13.5	889.1062628	5049	41.90220651	1204948.479
-9.5	14.5	666.535589	2347	19.56295864	1199716.282
-9.5	15.5	591.5494628	376	3.148765856	1194118.639
-9.5	16.5	495.5697065	92	0.774308278	1188157.257
-9.5	17.5	0	0	0	1181833.95
-8.5	-35.5	0	0	0	1008841.594
-8.5	-34.5	0	0	0	1021246.691
-8.5	-33.5	0	0	0	1033340.707
-8.5	-32.5	0	0	0	1045119.957
-8.5	-31.5	0	0	0	1056580.854
-8.5	-30.5	0	0	0	1067719.906
-8.5	-29.5	0	0	0	1078533.72
-8.5	-28.5	0	0	0	1089019.002
-8.5	-27.5	0	0	0	1099172.558
-8.5	-26.5	0	0	0	1108991.296
-8.5	-25.5	0	0	0	1118472.224
-8.5	-24.5	0	0	0	1127612.455
-8.5	-23.5	0	0	0	1136409.204
-8.5	-22.5	0	0	0	1144859.792
-8.5	-21.5	0	0	0	1152961.644
-8.5	-20.5	0	0	0	1160712.293
-8.5	-19.5	0	0	0	1168109.378
-8.5	-18.5	0	0	0	1175150.645
-8.5	-17.5	0	0	0	1181833.95
-8.5	-16.5	0	0	0	1188157.257
-8.5	-15.5	0	0	0	1194118.639
-8.5	-14.5	0	0	0	1199716.282
-8.5	-13.5	0	0	0	1204948.479
-8.5	-12.5	0	0	0	1209813.637
-8.5	-11.5	0	0	0	1214310.274
-8.5	-10.5	0	0	0	1218437.02
-8.5	-9.5	0	0	0	1222192.619
-8.5	-8.5	0	0	0	1225575.926
-8.5	-7.5	0	0	0	1228585.91
-8.5	-6.5	0	0	0	1231221.655
-8.5	-5.5	0	0	0	1233482.358
-8.5	-4.5	0	0	0	1235367.33
-8.5	-3.5	0	0	0	1236875.997
-8.5	-2.5	0	0	0	1238007.9
-8.5	-1.5	0	0	0	1238762.693
-8.5	-0.5	0	0	0	1239140.147
-8.5	0.5	0	0	0	1239140.147
-8.5	1.5	0	0	0	1238762.693
-8.5	2.5	0	0	0	1238007.9
-8.5	3.5	0	0	0	1236875.997
-8.5	4.5	0	0	0	1235367.33
-8.5	5.5	0	0	0	1233482.358
-8.5	6.5	0	0	0	1231221.655
-8.5	7.5	186.3459265	642	5.225519802	1228585.91
-8.5	8.5	353.1775466	7607	62.06877796	1225575.926
-8.5	9.5	333.9944787	4985	40.78735154	1222192.619
-8.5	10.5	204.3622586	3931	32.26264414	1218437.02
-8.5	11.5	222.6013465	4785	39.40508536	1214310.274
-8.5	12.5	291.9670886	7695	63.60483767	1209813.637
-8.5	13.5	603.2730585	4247	35.24632027	1204948.479
-8.5	14.5	1006.095471	2012	16.77063178	1199716.282
-8.5	15.5	1190.717951	476	3.986203584	1194118.639
-8.5	16.5	336.9504467	150	1.262459149	1188157.257
-8.5	17.5	0	0	0	1181833.95
-7.5	-35.5	0	0	0	1008841.594
-7.5	-34.5	0	0	0	1021246.691
-7.5	-33.5	0	0	0	1033340.707
-7.5	-32.5	0	0	0	1045119.957
-7.5	-31.5	0	0	0	1056580.854
-7.5	-30.5	0	0	0	1067719.906
-7.5	-29.5	0	0	0	1078533.72
-7.5	-28.5	0	0	0	1089019.002
-7.5	-27.5	0	0	0	1099172.558
-7.5	-26.5	0	0	0	1108991.296
-7.5	-25.5	0	0	0	1118472.224
-7.5	-24.5	0	0	0	1127612.455
-7.5	-23.5	0	0	0	1136409.204
-7.5	-22.5	0	0	0	1144859.792
-7.5	-21.5	0	0	0	1152961.644
-7.5	-20.5	0	0	0	1160712.293
-7.5	-19.5	0	0	0	1168109.378
-7.5	-18.5	0	0	0	1175150.645
-7.5	-17.5	0	0	0	1181833.95
-7.5	-16.5	0	0	0	1188157.257
-7.5	-15.5	0	0	0	1194118.639
-7.5	-14.5	0	0	0	1199716.282
-7.5	-13.5	0	0	0	1204948.479
-7.5	-12.5	0	0	0	1209813.637
-7.5	-11.5	0	0	0	1214310.274
-7.5	-10.5	0	0	0	1218437.02
-7.5	-9.5	0	0	0	1222192.619
-7.5	-8.5	0	0	0	1225575.926
-7.5	-7.5	0	0	0	1228585.91
-7.5	-6.5	0	0	0	1231221.655
-7.5	-5.5	0	0	0	1233482.358
-7.5	-4.5	0	0	0	1235367.33
-7.5	-3.5	0	0	0	1236875.997
-7.5	-2.5	0	0	0	1238007.9
-7.5	-1.5	0	0	0	1238762.693
-7.5	-0.5	0	0	0	1239140.147
-7.5	0.5	0	0	0	1239140.147
-7.5	1.5	0	0	0	1238762.693
-7.5	2.5	0	0	0	1238007.9
-7.5	3.5	0	0	0	1236875.997
-7.5	4.5	0	0	0	1235367.33
-7.5	5.5	23.49452	1	0.008107129	1233482.358
-7.5	6.5	23.49452	4	0.032488058	1231221.655
-7.5	7.5	222.9003562	1816	14.78122112	1228585.91
-7.5	8.5	228.7679293	5823	47.51235626	1225575.926
-7.5	9.5	234.9036554	3395	27.77794553	1222192.619
-7.5	10.5	289.4227825	5321	43.67070198	1218437.02
-7.5	11.5	349.9133233	7064	58.17294106	1214310.274
-7.5	12.5	252.8409084	4381	36.21218893	1209813.637
-7.5	13.5	239.8010119	2066	17.14596131	1204948.479
-7.5	14.5	1858.376269	1526	12.719674	1199716.282
-7.5	15.5	1551.009103	380	3.182263365	1194118.639
-7.5	16.5	627.2266338	65	0.547065631	1188157.257
-7.5	17.5	0	0	0	1181833.95
-6.5	-35.5	0	0	0	1008841.594
-6.5	-34.5	0	0	0	1021246.691
-6.5	-33.5	0	0	0	1033340.707
-6.5	-32.5	0	0	0	1045119.957
-6.5	-31.5	0	0	0	1056580.854
-6.5	-30.5	0	0	0	1067719.906
-6.5	-29.5	0	0	0	1078533.72
-6.5	-28.5	0	0	0	1089019.002
-6.5	-27.5	0	0	0	1099172.558
-6.5	-26.5	0	0	0	1108991.296
-6.5	-25.5	0	0	0	1118472.224
-6.5	-24.5	0	0	0	1127612.455
-6.5	-23.5	0	0	0	1136409.204
-6.5	-22.5	0	0	0	1144859.792
-6.5	-21.5	0	0	0	1152961.644
-6.5	-20.5	0	0	0	1160712.293
-6.5	-19.5	0	0	0	1168109.378
-6.5	-18.5	0	0	0	1175150.645
-6.5	-17.5	0	0	0	1181833.95
-6.5	-16.5	0	0	0	1188157.257
-6.5	-15.5	0	0	0	1194118.639
-6.5	-14.5	0	0	0	1199716.282
-6.5	-13.5	0	0	0	1204948.479
-6.5	-12.5	0	0	0	1209813.637
-6.5	-11.5	0	0	0	1214310.274
-6.5	-10.5	0	0	0	1218437.02
-6.5	-9.5	0	0	0	1222192.619
-6.5	-8.5	0	0	0	1225575.926
-6.5	-7.5	0	0	0	1228585.91
-6.5	-6.5	0	0	0	1231221.655
-6.5	-5.5	0	0	0	1233482.358
-6.5	-4.5	0	0	0	1235367.33
-6.5	-3.5	0	0	0	1236875.997
-6.5	-2.5	0	0	0	1238007.9
-6.5	-1.5	0	0	0	1238762.693
-6.5	-0.5	0	0	0	1239140.147
-6.5	0.5	0	0	0	1239140.147
-6.5	1.5	0	0	0	1238762.693
-6.5	2.5	0	0	0	1238007.9
-6.5	3.5	0	0	0	1236875.997
-6.5	4.5	0	0	0	1235367.33
-6.5	5.5	93.978072	5	0.040535643	1233482.358
-6.5	6.5	80.48122021	47	0.381734676	1231221.655
-6.5	7.5	179.2804138	2180	17.7439769	1228585.91
-6.5	8.5	212.0784739	3630	29.61872801	1225575.926
-6.5	9.5	207.1109709	2420	19.80047959	1222192.619
-6.5	10.5	182.2943773	2606	21.38805664	1218437.02
-6.5	11.5	246.9429631	4267	35.13928928	1214310.274
-6.5	12.5	208.8837935	1675	13.84510762	1209813.637
-6.5	13.5	624.002406	706	5.859171677	1204948.479
-6.5	14.5	957.0916921	1630	13.58654562	1199716.282
-6.5	15.5	780.8154994	218	1.825614246	1194118.639
-6.5	16.5	765.2733979	96	0.807973856	1188157.257
-6.5	17.5	0	0	0	1181833.95
-5.5	-35.5	0	0	0	1008841.594
-5.5	-34.5	0	0	0	1021246.691
-5.5	-33.5	0	0	0	1033340.707
-5.5	-32.5	0	0	0	1045119.957
-5.5	-31.5	0	0	0	1056580.854
-5.5	-30.5	0	0	0	1067719.906
-5.5	-29.5	0	0	0	1078533.72
-5.5	-28.5	0	0	0	1089019.002
-5.5	-27.5	0	0	0	1099172.558
-5.5	-26.5	0	0	0	1108991.296
-5.5	-25.5	0	0	0	1118472.224
-5.5	-24.5	0	0	0	1127612.455
-5.5	-23.5	0	0	0	1136409.204
-5.5	-22.5	0	0	0	1144859.792
-5.5	-21.5	0	0	0	1152961.644
-5.5	-20.5	0	0	0	1160712.293
-5.5	-19.5	0	0	0	1168109.378
-5.5	-18.5	0	0	0	1175150.645
-5.5	-17.5	0	0	0	1181833.95
-5.5	-16.5	0	0	0	1188157.257
-5.5	-15.5	0	0	0	1194118.639
-5.5	-14.5	0	0	0	1199716.282
-5.5	-13.5	0	0	0	1204948.479
-5.5	-12.5	0	0	0	1209813.637
-5.5	-11.5	0	0	0	1214310.274
-5.5	-10.5	0	0	0	1218437.02
-5.5	-9.5	0	0	0	1222192.619
-5.5	-8.5	0	0	0	1225575.926
-5.5	-7.5	0	0	0	1228585.91
-5.5	-6.5	0	0	0	1231221.655
-5.5	-5.5	0	0	0	1233482.358
-5.5	-4.5	0	0	0	1235367.33
-5.5	-3.5	0	0	0	1236875.997
-5.5	-2.5	0	0	0	1238007.9
-5.5	-1.5	0	0	0	1238762.693
-5.5	-0.5	0	0	0	1239140.147
-5.5	0.5	0	0	0	1239140.147
-5.5	1.5	0	0	0	1238762.693
-5.5	2.5	0	0	0	1238007.9
-5.5	3.5	0	0	0	1236875.997
-5.5	4.5	0	0	0	1235367.33
-5.5	5.5	44.22497745	51	0.413463554	1233482.358
-5.5	6.5	109.7102123	793	6.440757412	1231221.655
-5.5	7.5	173.8436634	3576	29.10663366	1228585.91
-5.5	8.5	189.9354076	4119	33.6086889	1225575.926
-5.5	9.5	158.0399472	1972	16.13493626	1222192.619
-5.5	10.5	176.6727325	2178	17.87535969	1218437.02
-5.5	11.5	158.5052673	2414	19.87959792	1214310.274
-5.5	12.5	176.7131835	792	6.546462825	1209813.637
-5.5	13.5	185.733685	148	1.228268284	1204948.479
-5.5	14.5	509.504092	309	2.575608956	1199716.282
-5.5	15.5	2618.519945	336	2.813790765	1194118.639
-5.5	16.5	1214.369065	69	0.580731209	1188157.257
-5.5	17.5	0	0	0	1181833.95
-4.5	-35.5	0	0	0	1008841.594
-4.5	-34.5	0	0	0	1021246.691
-4.5	-33.5	0	0	0	1033340.707
-4.5	-32.5	0	0	0	1045119.957
-4.5	-31.5	0	0	0	1056580.854
-4.5	-30.5	0	0	0	1067719.906
-4.5	-29.5	0	0	0	1078533.72
-4.5	-28.5	0	0	0	1089019.002
-4.5	-27.5	0	0	0	1099172.558
-4.5	-26.5	0	0	0	1108991.296
-4.5	-25.5	0	0	0	1118472.224
-4.5	-24.5	0	0	0	1127612.455
-4.5	-23.5	0	0	0	1136409.204
-4.5	-22.5	0	0	0	1144859.792
-4.5	-21.5	0	0	0	1152961.644
-4.5	-20.5	0	0	0	1160712.293
-4.5	-19.5	0	0	0	1168109.378
-4.5	-18.5	0	0	0	1175150.645
-4.5	-17.5	0	0	0	1181833.95
-4.5	-16.5	0	0	0	1188157.257
-4.5	-15.5	0	0	0	1194118.639
-4.5	-14.5	0	0	0	1199716.282
-4.5	-13.5	0	0	0	1204948.479
-4.5	-12.5	0	0	0	1209813.637
-4.5	-11.5	0	0	0	1214310.274
